_id,id,text,createTime,authorMeta.id,authorMeta.secUid,authorMeta.name,authorMeta.nickName,authorMeta.verified,authorMeta.signature,authorMeta.avatar,musicMeta.musicId,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,musicMeta.playUrl,musicMeta.coverThumb,musicMeta.coverMedium,musicMeta.coverLarge,covers.default,covers.origin,covers.dynamic,webVideoUrl,videoUrl,videoUrlNoWaterMark,videoMeta.height,videoMeta.width,videoMeta.duration,diggCount,shareCount,playCount,commentCount,downloaded,mentions,hashtags
5f3c5780b0d5ed16941d9371,6862182597020175621,Lo sigo teniendo 🕹| IG: @yulsemar #parati #comedia,1597726403,18320328,MS4wLjABAAAAXgUthHmLnHn2Tf5Ke3sDkJtjEwv0bBlHmgymqdO2kcE,yulsemar,Yulian,false,"Tengo un perro que habla
📸 IG: @yulsemar",https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_1080x1080.jpeg,6858338695620184837,sonido original,cesart40,true,https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6858338685381774085.mp3,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/a2fa2c9a0cda061412998a684a59f571~c5_100x100.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/a2fa2c9a0cda061412998a684a59f571~c5_720x720.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/a2fa2c9a0cda061412998a684a59f571~c5_1080x1080.jpeg,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/7fe83e03dcb746f2a27f275219c3a020?x-expires=1597960800&x-signature=WagqzJg07JUH%2Bjt7t0%2FP3zOsk4E%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/b19d16ab977c4294806bd83e9eaa71da_1597726405?x-expires=1597960800&x-signature=E66Dt%2BdphYGVWT1pIsR1q%2B6eO4o%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f92b441b07534f4b9097fb72ac8f546c_1597726406?x-expires=1597960800&x-signature=GfCKvwZlaVN0EPPuVc3FwC8580s%3D,https://www.tiktok.com/@yulsemar/video/6862182597020175621,https://v16m.tiktokcdn.com/3189c8c8236736c15781d8da146f98c9/5f3ef90d/video/tos/useast2a/tos-useast2a-ve-0068c004/77614f81ccc44b608e6444eb49417616/?a=1233&br=2536&bt=1268&cr=0&cs=0&dr=0&ds=3&er=&l=20200818222829010189048210405A4F61&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amc1dWVzNjZvdjMzNTczM0ApNTY6ZGQ0OmU6NzNkMzU7O2dqcl80L2lycXFfLS1hMTZzc19iMF5iYWAtMjI1MzVeLWM6Yw%3D%3D&vl=&vr=,false,960,540,8,43900,72,264200,293,false,"[""@yulsemar""]","[{""id"":""65243"",""name"":""parati"",""title"":"""",""cover"":""""},{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""}]"
5f3c5780b0d5ed16941d9372,6862167902041214214,Mi perro Milaneso casi descubre que acaricie a otro perro 🐶🥺 | IG: @yulsemar #parati #comedia #mascota,1597722979,18320328,MS4wLjABAAAAXgUthHmLnHn2Tf5Ke3sDkJtjEwv0bBlHmgymqdO2kcE,yulsemar,Yulian,false,"Tengo un perro que habla
📸 IG: @yulsemar",https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_1080x1080.jpeg,6862167899495222021,sonido original,yulsemar,true,https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6862167868142799622.mp3,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_100x100.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_720x720.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_1080x1080.jpeg,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/cdd0481ce0274ea7a7d5506cf9fa880b?x-expires=1597960800&x-signature=gnI0D4wdr1xfCRT%2BqkHMxVqkqEA%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/bdcc7071d1994718bbb295aa67c26c93_1597722981?x-expires=1597960800&x-signature=zyXyFHiutFuhIecx8ZASspKtqA4%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/11c55fa0f18f46c08117cfbc6f125beb_1597722981?x-expires=1597960800&x-signature=Pr5KtJj3Fcc4zwzuaNMUhk1His8%3D,https://www.tiktok.com/@yulsemar/video/6862167902041214214,https://v16m.tiktokcdn.com/7a825998e3486bc9af23cce75dc1462c/5f3ef90d/video/tos/useast2a/tos-useast2a-pve-0068/dd32b8afa9684087accdf881f03ac553/?a=1233&br=3048&bt=1524&cr=0&cs=0&dr=0&ds=3&er=&l=20200818222829010189048210405A4F61&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3htcHU7cmdvdjMzZjczM0ApZTVkN2VoOWVkN2Y7ZzUzZGdmNmNhYzBvL3FfLS1fMTZzc2ItYzAuNWI1Yl81YTRhMS06Yw%3D%3D&vl=&vr=,false,960,540,32,196400,3430,841400,1071,false,"[""@yulsemar""]","[{""id"":""65243"",""name"":""parati"",""title"":"""",""cover"":""""},{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""181529"",""name"":""mascota"",""title"":"""",""cover"":""""}]"
5f3c5780b0d5ed16941d9373,6860216310144568582,Mi perro Milaneso quizo ir al dentista por primera vez y no le fue muy bien | IG: @yulsemar #comedia #mascota #parati,1597268585,18320328,MS4wLjABAAAAXgUthHmLnHn2Tf5Ke3sDkJtjEwv0bBlHmgymqdO2kcE,yulsemar,Yulian,false,"Tengo un perro que habla
📸 IG: @yulsemar",https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_1080x1080.jpeg,6860216321238469381,sonido original,yulsemar,true,https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6860216279761275653.mp3,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_100x100.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_720x720.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_1080x1080.jpeg,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/55047f8a93564165b7ccb7218b3e3ecc?x-expires=1597960800&x-signature=5pKWqv%2BpLE3nGO1cfR3FbilNs5A%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/afc0248f78d04645b10935d2550d0975_1597268587?x-expires=1597960800&x-signature=QBJTnx%2FrLdmLBp7wmhf77AqWWVE%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/521f76a7ab8941e6a0bad96c81858b40_1597268587?x-expires=1597960800&x-signature=HBjw0pZ6YyHhme6t%2B3IuR4AsF4c%3D,https://www.tiktok.com/@yulsemar/video/6860216310144568582,https://v16m.tiktokcdn.com/8ac53f6db364806b49aebd1599a4ea2e/5f3ef90d/video/tos/useast2a/tos-useast2a-ve-0068c002/8ce84429ffdc4bf0a55a454237ff52c2/?a=1233&br=2584&bt=1292&cr=0&cs=0&dr=0&ds=3&er=&l=20200818222829010189048210405A4F61&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2Q2PGs3Oms5djMzOTczM0ApN2VkZDo1ZTtkNzozNGQ8NWdlbF9kNDFtMW5fLS00MTZzc14xMzU2LTA1YTRfXjJfLzI6Yw%3D%3D&vl=&vr=,false,960,540,22,146000,853,664400,679,false,"[""@yulsemar""]","[{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""181529"",""name"":""mascota"",""title"":"""",""cover"":""""},{""id"":""65243"",""name"":""parati"",""title"":"""",""cover"":""""}]"
5f3c5780b0d5ed16941d9374,6859919449252695301,Mi perro Milaneso me descubrió con @manuelhyanez haciendo un proyecto que se vendrá muy pronto... | IG: @yulsemar #comedia #mascota #parati,1597199467,18320328,MS4wLjABAAAAXgUthHmLnHn2Tf5Ke3sDkJtjEwv0bBlHmgymqdO2kcE,yulsemar,Yulian,false,"Tengo un perro que habla
📸 IG: @yulsemar",https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_1080x1080.jpeg,6859919461844028165,sonido original,yulsemar,true,https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6859919394965949189.mp3,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_100x100.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_720x720.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_1080x1080.jpeg,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/a0ee620edfc746d295754b34f08cdfd1?x-expires=1597960800&x-signature=wNq3GGTSKDbBBlsJ8GtYN27v3Z4%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/951d6b2b200e424bab49f2928b8a8b3a_1597199469?x-expires=1597960800&x-signature=seVG%2BVaT%2BcqxMgb0lfOaNrpsgi8%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/90d76db303ae4f6bb0c25cadd952f795_1597199468?x-expires=1597960800&x-signature=fd3aNhx%2B2d1R8RhtLTS4MrzV%2FCE%3D,https://www.tiktok.com/@yulsemar/video/6859919449252695301,https://v16m.tiktokcdn.com/4e1cfe179505cdc80acc87c3fa490299/5f3ef90d/video/tos/useast2a/tos-useast2a-pve-0068/57054c2fbc9c4c278f665baf656aadc4/?a=1233&br=2222&bt=1111&cr=0&cs=0&dr=0&ds=3&er=&l=20200818222829010189048210405A4F61&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajNrOG5scmZvdjMzZjczM0ApZmk0ODM4NDw5N2RmaGRlZWdqbS02Ly1mNW1fLS01MTZzc19eMmFhMmNjMTYxMDNeNmM6Yw%3D%3D&vl=&vr=,false,960,540,27,151700,232,695200,801,false,"[""@manuelhyanez"",""@yulsemar""]","[{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""181529"",""name"":""mascota"",""title"":"""",""cover"":""""},{""id"":""65243"",""name"":""parati"",""title"":"""",""cover"":""""}]"
5f3c5780b0d5ed16941d9375,6859128450423278854,Mi perro Milaneso le gusta asomarse por la ventana del coche | IG: @yulsemar #comedia #masterofcomedy #mascota,1597015299,18320328,MS4wLjABAAAAXgUthHmLnHn2Tf5Ke3sDkJtjEwv0bBlHmgymqdO2kcE,yulsemar,Yulian,false,"Tengo un perro que habla
📸 IG: @yulsemar",https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_1080x1080.jpeg,6859128452508224261,sonido original,yulsemar,true,https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6859128405015677701.mp3,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_100x100.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_720x720.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_1080x1080.jpeg,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/9fa4740bfdb441baa73aa02a233b4e7c_1597015301?x-expires=1597960800&x-signature=YI01nakD9LcPkq8bAryckWcGbrc%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/c3ceabe3c3bd41bf87163c9728d04c40_1597015300?x-expires=1597960800&x-signature=phK2Ya6hnQ9Qu1rhyyz3gghLzC0%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f513df58501c4f87bfa37fc92ca8052d_1597015301?x-expires=1597960800&x-signature=duNKQ9%2BsErztWjbWvazHcup3IAE%3D,https://www.tiktok.com/@yulsemar/video/6859128450423278854,https://v16m.tiktokcdn.com/3f196cddbe357e537b6565334d9ea6cf/5f3ef90d/video/tos/useast2a/tos-useast2a-ve-0068c001/1bc669ecb9f047f888072210f9b1453e/?a=1233&br=3546&bt=1773&cr=0&cs=0&dr=0&ds=3&er=&l=20200818222829010189048210405A4F61&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3N1eGwzdmo7djMzPDczM0ApOjZnZTw2OGU6NztmNDM0NmduaDBjNWBsNmxfLS1jMTZzczI1NGMxMy5hMi40MjVfM2E6Yw%3D%3D&vl=&vr=,false,960,540,27,187200,1067,930300,739,false,"[""@yulsemar""]","[{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""37529066"",""name"":""masterofcomedy"",""title"":""¡Hacer reír tiene su chiste! La competencia más grande de comedia llegó a Tiktok ¿estás listo?https://m.tiktok.com/magic/page/ejs/5f1d1f033d3f6802d7e9ed0b?appType=muse"",""cover"":""""},{""id"":""181529"",""name"":""mascota"",""title"":"""",""cover"":""""}]"
5f3c5780b0d5ed16941d9376,6858832186821315846,Mi perro Milaneso se metió abajo de las cobijas y me despertó 🐶😕 | IG: @yulsemar #comedia #masterofcomedy #mascota,1596946321,18320328,MS4wLjABAAAAXgUthHmLnHn2Tf5Ke3sDkJtjEwv0bBlHmgymqdO2kcE,yulsemar,Yulian,false,"Tengo un perro que habla
📸 IG: @yulsemar",https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_1080x1080.jpeg,6858832156618197766,sonido original,yulsemar,true,https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6858832121805474565.mp3,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_100x100.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_720x720.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_1080x1080.jpeg,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/128bdd32a37e4dac9ab7bbc20e9008ba?x-expires=1597960800&x-signature=WdODV6C3X0ZuqZRHt4FvFpW7JSg%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/cfbfa1c625d74a33ae0b3c6fb8c6073e_1596946324?x-expires=1597960800&x-signature=hl7kHSctl8O8ZR0J6KkDN6jion4%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/9fd7049845814ec5b07a9a65317e4174_1596946323?x-expires=1597960800&x-signature=bQWn1VLKbmcfHQZTRaX909fQwig%3D,https://www.tiktok.com/@yulsemar/video/6858832186821315846,https://v16m.tiktokcdn.com/b16353378f9e1154776a6a5b5dc99272/5f3ef90d/video/tos/useast2a/tos-useast2a-pve-0068/eec44336043f477e971f895d73aab3b7/?a=1233&br=2414&bt=1207&cr=0&cs=0&dr=0&ds=3&er=&l=20200818222829010189048210405A4F61&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amVoOGo1NHNxdjMzOTczM0ApNjZoOjU3NWU6NzQ2ZzszOmcuYW9sbGpvYmtfLS1fMTZzczYuYTAzXzJiXjUyLjRfYzU6Yw%3D%3D&vl=&vr=,false,960,540,53,184500,1850,858300,876,false,"[""@yulsemar""]","[{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""37529066"",""name"":""masterofcomedy"",""title"":""¡Hacer reír tiene su chiste! La competencia más grande de comedia llegó a Tiktok ¿estás listo?https://m.tiktok.com/magic/page/ejs/5f1d1f033d3f6802d7e9ed0b?appType=muse"",""cover"":""""},{""id"":""181529"",""name"":""mascota"",""title"":"""",""cover"":""""}]"
5f3c5780b0d5ed16941d9377,6858097019442040069,A mi perro Milaneso le gano un pedo | IG: @yulsemar #comedia #masterofcomedy #mascota,1596775156,18320328,MS4wLjABAAAAXgUthHmLnHn2Tf5Ke3sDkJtjEwv0bBlHmgymqdO2kcE,yulsemar,Yulian,false,"Tengo un perro que habla
📸 IG: @yulsemar",https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_1080x1080.jpeg,6858097007517551365,sonido original,yulsemar,true,https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6858096900034349829.mp3,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_100x100.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_720x720.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_1080x1080.jpeg,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/5695460024b045e7900d60bfe55f78ee?x-expires=1597960800&x-signature=LYK5RE8vb%2Bb%2F4A4Tt3U872HMtrw%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/97f6754af55a4d53bbf3f0214eebd98b_1596775158?x-expires=1597960800&x-signature=12TxQMNdYIsYLsSkd7ufMcR3md8%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/15f451152a7b4f3a93501543db41ad71_1596775158?x-expires=1597960800&x-signature=Dy3coiWNDwC0ULGO8ATYkM7GZzM%3D,https://www.tiktok.com/@yulsemar/video/6858097019442040069,https://v16m.tiktokcdn.com/80ada42375635a026a568090d716efc5/5f3ef90d/video/tos/useast2a/tos-useast2a-pve-0068/01e34a4b82614474b9d0d7b2cc6d32cd/?a=1233&br=2220&bt=1110&cr=0&cs=0&dr=0&ds=3&er=&l=20200818222829010189048210405A4F61&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2d2OGVsb2tndjMzaTczM0ApO2RlZWVmPGRoN2VpPGc5N2cxZTJnbmNuaWpfLS0xMTZzc2IwMTYwLi1jMy0vYDViNWM6Yw%3D%3D&vl=&vr=,false,960,540,39,190100,3526,946500,1166,false,"[""@yulsemar""]","[{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""37529066"",""name"":""masterofcomedy"",""title"":""¡Hacer reír tiene su chiste! La competencia más grande de comedia llegó a Tiktok ¿estás listo?https://m.tiktok.com/magic/page/ejs/5f1d1f033d3f6802d7e9ed0b?appType=muse"",""cover"":""""},{""id"":""181529"",""name"":""mascota"",""title"":"""",""cover"":""""}]"
5f3c5780b0d5ed16941d9378,6857621684598557957,Mi perro Milaneso no se por qué siempre se le queda viendo a la pared #comedia #mascota #masterofcomedy,1596664476,18320328,MS4wLjABAAAAXgUthHmLnHn2Tf5Ke3sDkJtjEwv0bBlHmgymqdO2kcE,yulsemar,Yulian,false,"Tengo un perro que habla
📸 IG: @yulsemar",https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_1080x1080.jpeg,6857621692290714374,sonido original,yulsemar,true,https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6857621655120907013.mp3,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_100x100.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_720x720.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_1080x1080.jpeg,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/8280b935338a43c4abac25c63c2477b8?x-expires=1597960800&x-signature=rFv86FVAnF4Wi6qVALWwAd5elxo%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/e869ef969fc640ff9f6288ff209140ac_1596664478?x-expires=1597960800&x-signature=BrExJUZxuV34PJTUY9b3UD%2BIotQ%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/2edf3d833a324af2a6d4b11cb94baf3a_1596664479?x-expires=1597960800&x-signature=YQYuIoggdZH6dcWzVPLt4ozRYFs%3D,https://www.tiktok.com/@yulsemar/video/6857621684598557957,https://v16m.tiktokcdn.com/98a4c8dc98e5b5f1ef2c135919f513c3/5f3ef90d/video/tos/useast2a/tos-useast2a-pve-0068/9fcb58787f6e4a118031d8ca0dd79493/?a=1233&br=2428&bt=1214&cr=0&cs=0&dr=0&ds=3&er=&l=20200818222829010189048210405A4F61&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amluaTplb3lsdjMzOTczM0ApaWQ2ZGk0ZDw2NzY4aTg3aGcwNGtwai1gaGlfLS1fMTZzc2EwYjU0NS9fNGNiNS0tYWI6Yw%3D%3D&vl=&vr=,false,960,540,22,122300,457,617900,668,false,[],"[{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""181529"",""name"":""mascota"",""title"":"""",""cover"":""""},{""id"":""37529066"",""name"":""masterofcomedy"",""title"":""¡Hacer reír tiene su chiste! La competencia más grande de comedia llegó a Tiktok ¿estás listo?https://m.tiktok.com/magic/page/ejs/5f1d1f033d3f6802d7e9ed0b?appType=muse"",""cover"":""""}]"
5f3c5780b0d5ed16941d9379,6856934530352155910,Milaneso me quizo hacer el juego de “que me ves” 🐶 | IG: @yulsemar #comedia #mascota,1596504487,18320328,MS4wLjABAAAAXgUthHmLnHn2Tf5Ke3sDkJtjEwv0bBlHmgymqdO2kcE,yulsemar,Yulian,false,"Tengo un perro que habla
📸 IG: @yulsemar",https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_1080x1080.jpeg,6856934525264825094,sonido original,yulsemar,true,https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6856934471237913349.mp3,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_100x100.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_720x720.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_1080x1080.jpeg,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/071abcef4a89498f990a459d192f787e?x-expires=1597960800&x-signature=OjamX%2Fo97Js18TtQ2TsfNpERsM8%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/b3b7424d61464dbbbfd1856f4852d78b_1596504489?x-expires=1597960800&x-signature=S%2FGQgkutlKNBYgiJ6IAgBzDYnIs%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/3c935a9bce9b4688939f361139debc04_1596504489?x-expires=1597960800&x-signature=76fn9WvDRPGUwAdwQT%2F6SIt7n1U%3D,https://www.tiktok.com/@yulsemar/video/6856934530352155910,https://v16m.tiktokcdn.com/4a0ecdd09b77a99414e7b4a3988e0531/5f3ef90d/video/tos/useast2a/tos-useast2a-ve-0068c002/535f272ee88d42ad85a81b07fbd21a35/?a=1233&br=2150&bt=1075&cr=0&cs=0&dr=0&ds=3&er=&l=20200818222829010189048210405A4F61&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajR4OXdrdXRldjMzOTczM0ApNGZnZGlmZDtnNzs7ZDs8NGdiZGo2Nm5hZmhfLS1fMTZzcy00MC4xXmExYGA2YzMyLjM6Yw%3D%3D&vl=&vr=,false,960,540,33,250900,2160,1200000,1289,false,"[""@yulsemar""]","[{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""},{""id"":""181529"",""name"":""mascota"",""title"":"""",""cover"":""""}]"
5f3c5780b0d5ed16941d937a,6856186717678882053,"Milaneso y yo, tenemos miedo de perderlos a ustedes 🐶😕, mi Instagram será un respaldo si esta app desaparece... | IG: @yulsemar #mascota",1596330374,18320328,MS4wLjABAAAAXgUthHmLnHn2Tf5Ke3sDkJtjEwv0bBlHmgymqdO2kcE,yulsemar,Yulian,false,"Tengo un perro que habla
📸 IG: @yulsemar",https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_1080x1080.jpeg,6856186737262070533,sonido original,yulsemar,true,https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/6856186691091319557.mp3,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_100x100.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_720x720.jpeg,https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/fae5f70ab0d3ae7ebeb114c91e8992b7~c5_1080x1080.jpeg,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/046034544a654b5b9153def87f0467e9?x-expires=1597960800&x-signature=nTA%2FiMdxnSK5x8Lgkd449KXGg4Q%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/2353b75928424ec6944e5c877e8991e0_1596330376?x-expires=1597960800&x-signature=BfHP5ifOK%2B7OM4SmisP67OOKQE4%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/d811533af95e4289bd09126e639c36f4_1596330376?x-expires=1597960800&x-signature=N6F28Sc7i2yLY2AEJ9s%2BhOfjsNU%3D,https://www.tiktok.com/@yulsemar/video/6856186717678882053,https://v16m.tiktokcdn.com/422b039407ae18c6c163144314399477/5f3ef90d/video/tos/useast2a/tos-useast2a-pve-0068/0e8923fc33e34412b0dd21242f2e4eb1/?a=1233&br=2222&bt=1111&cr=0&cs=0&dr=0&ds=3&er=&l=20200818222829010189048210405A4F61&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2xkd2VlODc0djMzNTczM0ApNDhnNGdkNzxnNzNnODY5ZWdjaGNpMi5yL2dfLS02MTZzc2I2MDExXi1hLmI0MGNjYDA6Yw%3D%3D&vl=&vr=,false,960,540,59,169800,747,754200,3114,false,"[""@yulsemar""]","[{""id"":""181529"",""name"":""mascota"",""title"":"""",""cover"":""""}]"
